,created_at,text,retweet_count,favorite_count,screenname,location,sentiment
330,2020-04-13 16:00:41,"""توصیه های دارویی سولفاستامید
1. پس از چكاندن قطره در چشم، ممكن است سوزش احساس شود.
2. دوره درمان دارويي كامل شود.@merck  #hospitalized""",0,0,alidoki1,,-2.0
331,2020-04-13 16:00:27,"""مکانیسم اثر سولفاستامید
يك آنتي بيوتيك با طيف گسترده و متوقف كننده رشد ميكروارگانيسم هاي حساس مي باشد.@merck  #stopanimaltesting""",0,0,alidoki1,,0.0
332,2020-04-13 16:00:00,"""تداخلات دارویی سوفنتانیل
مصرف همزمان سوفنتانيل با بنزوديازپين‌ها ، داروهاي مضعف CNS و داروهاي مهار كننده آنزيم هاي… https://t.co/AJUQRqVjz3",0,0,alidoki1,,0.0
333,2020-04-13 15:51:10,@JKAronson https://t.co/eLco02qoKK yeah proper tests like days for children’s vaccines with no inert placebos or st… https://t.co/dYfeYQPhPQ,0,0,AliFish76445338,"Scotland, United Kingdom",2.0
334,2020-04-13 15:51:06,German drugmaker @Merck bets that #quantum technology from New York-based startup Seeqc could speed up pharmaceutic… https://t.co/zzlecHUQzo,0,0,Jayfish,"San Francisco, CA",0.0
335,2020-04-13 15:44:56,"Tonight's Devil's Dancers @ResonanceFM reminisces the time when US based record labels such as Schematic, Merck, Be… https://t.co/zu00rBdS6w",2,1,NinaKehagia,,0.0
336,2020-04-13 15:43:44,"10. In 2014, the Gates Foundation funded tests of experimental HPV vaccines, developed by GSK and Merck, on 23, 000… https://t.co/LZ4no2T2zq",6,9,HelenaMonica12,,0.0
337,2020-04-13 15:41:35,"""فارماکوکینتیک سوفنتانیل
سوفنتانيل به راحتي از سد خوني –مغزي عبور مي‌كند. تجمع سوفنتانيل در بافت‌هاي چربي ممكن است… https://t.co/auVubEgvEc",0,0,darudarman,,0.0
338,2020-04-13 15:40:29,"""تداخلات دارویی سوکرالفیت
مصرف همزمان اين دارو با ضداسيدها به دليل پيوند آنها به يكديگراثر آنها راكاهش مي دهد. در ص… https://t.co/jJcs2dqW8i",0,0,darudarman,,0.0
339,2020-04-13 15:40:24,"Impact of COVID-19 on Childhood Vaccines Market | Sanofi, Merck, Pfizer, Jintan https://t.co/lM1li6o9tf",0,0,EIN_News,Washington DC,0.0
340,2020-04-13 15:38:45,"Andrew Bulpin, head of process solutions, shares some ways we're helping companies to quickly develop new vaccines… https://t.co/FODdYbdO6O",1,3,Merck_lifesci,"Darmstadt, Germany",4.0
341,2020-04-13 15:38:40,"""فارماکوکینتیک سوکرالفیت
تقريباً 5% دارو از راه خوراكي جذب مي گردد. طول مدت اثر سوكرالفيت حدود 5 ساعت است و عمدتاً… https://t.co/oTjsCB0pR7",0,0,darudarman,,0.0
342,2020-04-13 15:30:15,$CYCN must feel quite confident they can get a deal done soon since they continue to tout Praliciguat out-license a… https://t.co/aHpPnHRysp,0,4,BioValues,Denver,0.0
343,2020-04-13 15:25:10,"Merck &amp; Co., Inc. $MRK Price Target Cut to $92.00 by Analysts at UBS Group https://t.co/DRlvDiMGJY #stocks",0,0,AmericanBanking,"Sioux Falls, SD",-1.0
344,2020-04-13 15:19:44,"This quote keeps running through my head this morning...""What Merck won't do to develop a vaccine""...it's from this… https://t.co/THMSLUZNy9",0,0,Love_____God,,3.0
345,2020-04-13 15:10:29,@realDonaldTrump @POTUS @Mike_Pence @nih @TheJusticeDept @cnn @FoxNews @seanhannity #PSTargeting patents required r… https://t.co/4cEq5kLjMd,0,0,MrPhosphatidyl1,,0.0
346,2020-04-13 15:07:19,"MERCK phara gives MMR shots which CAUSE autism. If the shots were given separately at least 6 wks apart, it wouldn'… https://t.co/tVgTmWh2wb",24,26,MaryShew,https://t.co/0mt0Lp0Frh?amp=1,0.0
347,2020-04-13 15:00:55,You might be on the receiving end of upsetting news today. It’... More for Aquarius https://t.co/ZZfjyDsKrR,0,0,Ms_Merck,Detroit MI,-2.0
348,2020-04-13 14:56:31,@Merck @drbobmelamede https://t.co/IMCMos4ezu,0,0,SunshineTheGrey,"Nebraska, USA,",0.0
349,2020-04-13 14:54:36,"#AstraZeneca and #Merck received U.S. approval for a drug to treat a painful, damaging condition that afflicts chil… https://t.co/IwrpZVC6Jv",0,0,LondonStrategyC,,-3.0
350,2020-04-13 14:54:28,@mrckyxy HAHAHHAHAHAHAHAHAHAH NYAWA MERCK HAHAHAHAHHAHAHAHAHAH,0,1,abutonzoellah,,0.0
351,2020-04-13 14:53:06,"Merck &amp; Co., Inc. $MRK Price Target Cut to $92.00 by Analysts at UBS Group https://t.co/QNKGzwstc4",0,0,TranscriptDaily,,-1.0
352,2020-04-13 14:52:19,"Merck &amp; Co., Inc. $MRK Price Target Cut to $92.00 by Analysts at UBS Group https://t.co/w3OKymGG6G",0,0,dispatchtribune,"Florida, USA",-1.0
353,2020-04-13 14:52:09,"Se Deus quiser hoje vai fluir esse fut, 20:00 hrs na Merck 💪🏾⚽️",6,9,Bigaocxb,,0.0
354,2020-04-13 14:51:12,"Merck &amp; Co., Inc. $MRK PT Lowered to $92.00 at UBS Group  https://t.co/LhHwDuhY0Y",0,0,EnterpriseLeade,United States,0.0
355,2020-04-13 14:46:33,"AstraZeneca, Merck secure FDA nod for Koselugo to treat paediatric patients with NF1 genetic disorder https://t.co/bIqpiKDk2r",0,0,cafepharma,Atlanta,0.0
356,2020-04-13 14:44:06,Merck&amp;Co Stock Falls 3% - https://t.co/P3tyoKE1FM,0,0,InvestingStockz,Worldwide,0.0
357,2020-04-13 14:37:26,"AstraZeneca, Merck Drug Approved for Painful Childhood Ailment Neurofibromatosis - Bloomberg https://t.co/KnQ60NrG7w",2,1,sharonkgilbert,Southwest Missouri,0.0
358,2020-04-13 14:34:29,"AstraZeneca and Merck received U.S. approval for a drug to treat a painful, damaging condition that afflicts childr… https://t.co/vu88KozGpY",0,0,BloombergAU,Sydney,-3.0
359,2020-04-13 14:20:06,#Anuario_iSanidad Dra. Yolanda Higueras: “Trabajar por un estado emocional y conductual saludables también son obje… https://t.co/3sil82z6aB,0,0,isanidad,España,0.0
360,2020-04-13 14:16:51,"How hasn’t there been an equity research note on Merck that says something along the lines of “X gets Mercked” 

Wo… https://t.co/q9bRBdhceD",0,0,MishaBakunin,,0.0
361,2020-04-13 14:13:22,"Tomara que role o futebol na merck hoje, to na pegada do James Rodrigues",0,2,RicLadeira,Merck ,0.0
362,2020-04-13 14:12:33,"Today: 
Power at work? Out. 
Me? On my phone. 

Tomorrow:
Power at work? On. 
Me? On my phone.",0,0,Josh_Merck,,0.0
363,2020-04-13 14:12:27,"@IngeLengton Dit is het meest gunstige scenario, en alleen mogelijk omdat dit een uitzonderlijke public health thre… https://t.co/hSHk4mwzri",0,1,rvh15374957,"Utrecht, The Netherlands",0.0
364,2020-04-13 14:10:26,"AstraZeneca and Merck received U.S. approval for a drug to treat a painful, damaging condition that afflicts childr… https://t.co/06iMPaU4II",23,52,business,New York and the World,-3.0
365,2020-04-13 14:01:20,Merck named one of the Top 50 Workplaces for Indigenous STEM Professionals by AISES https://t.co/5WmRU4E5ZI via @3blmedia #csr,0,0,3blnow,Global,2.0
366,2020-04-13 14:01:20,"""...it’s premature to say a positive antibody test means you’re protected, she warned. “We can’t jump to the conclu… https://t.co/UFNgkqejhz",0,1,bluetejana,"Austin, TX",1.0
367,2020-04-13 13:56:31,"👋 🙏please help RETWEET &amp; invite #tech and #science teams around the world
to screen billion molecules and fast-trac… https://t.co/AFQDwTJibe",6,4,AXAResearchFund,,4.0
368,2020-04-13 13:54:39,@swhotmess @Tina12865370 @SusanSkyfive @LotusOak2 @Qanuck4truth I have too much on these issues. The CROs was the r… https://t.co/Ds4rxWbg4Z,0,4,Sheeple101,America - Thailand,0.0
369,2020-04-13 13:53:46,"@italianmom555 @99freemind ""From the moment of its birth in the highest levels of
govt, the fledgling biological wa… https://t.co/04RvSJHQVR",0,0,tatendam82,,0.0
370,2020-04-13 13:52:34,"AstraZeneca, Merck Drug Approved for Painful Childhood Ailment https://t.co/oZ535ZoO3N",0,0,ronmc1,Canada,0.0
371,2020-04-13 13:52:33,"AstraZeneca, Merck Drug Approved for Painful Childhood Ailment https://t.co/5tkZQHcVFh",0,0,OstoulSB,"1 Gabalaya St., Zamalek, Cairo",0.0
372,2020-04-13 13:52:33,"AstraZeneca, Merck Drug Approved for Painful Childhood Ailment https://t.co/Rks1W1wGjj",0,0,b100mb3rg_n3w5,,0.0
373,2020-04-13 13:52:33,"via @PerilofAfrica AstraZeneca, Merck Drug Approved for Painful Childhood Ailment https://t.co/44mV0odVIS",0,0,mlnangalama,"Moncton, Canada",0.0
374,2020-04-13 13:52:33,"AstraZeneca, Merck Drug Approved for Painful Childhood Ailment https://t.co/H6EzjtzusM",1,0,BradHolt,"Texas, USA",0.0
375,2020-04-13 13:52:32,"AstraZeneca, Merck Drug Approved for Painful Childhood Ailment https://t.co/wTxbBbviRi",0,0,AfricanPeacemag,Africa,0.0
376,2020-04-13 13:49:04,"@PhRMA @Merck Moa money 💰 more please, keep us rich you unhealthy peeps, don’t we sound good “where here to help”",0,0,bitcoinmonopoly,USA,6.0
377,2020-04-13 13:48:43,I’ll retweet this every time I see it https://t.co/4I9yGIlZZY,0,0,Josh_Merck,,0.0
378,2020-04-13 13:46:56,Merck stock price target cut to $92 from $96 at UBS https://t.co/PazIkSifxP,0,0,ValenzuelaPost,"Toronto, Ontario",-1.0
379,2020-04-13 13:42:47,@realDonaldTrump how about using your presidential war time powers to make Merck manufacture the pharmaceutical dru… https://t.co/7Lh6KGr6iE,0,0,Gwendolyn0903,"Pennsylvania, USA",-2.0
380,2020-04-13 13:42:46,Merck stock price target cut to $92 from $96 at UBS,0,1,MarketsTicker,,-1.0
381,2020-04-13 13:41:48,Been telling co-workers this. We have a LARGE complex of labs for @Merck in my community and everything is $$$$$. I… https://t.co/Bh9zy411iQ,0,1,maguireIII,"Harleysville, Pa",0.0
382,2020-04-13 13:33:01,"Merck baldness drugs destroy sperm, cause infertility and ejaculation disorders, even after you stop using them https://t.co/lvoGFUA4d6",0,0,Truthteller1349,,-6.0
383,2020-04-13 13:30:13,Go greener with your preparative LC! @Merck scientists used LC-simulation #software to find a method that isolates… https://t.co/9HrViKqUNl,0,1,ACDLabs,"Toronto, Ontario, Canada",0.0
384,2020-04-13 13:29:58,@buttuglydude It’s pretty much a wawa but better. I live right down the road from there. You working at Merck?,0,0,jholl419,"Lansdale, Pennsylvania",3.0
385,2020-04-13 13:22:51,@swhotmess @Tina12865370 @SusanSkyfive @LotusOak2 @Qanuck4truth This is an example of what Bill Gates has been up t… https://t.co/gtjk3zFkSO,0,2,Sheeple101,America - Thailand,0.0
386,2020-04-13 13:21:49,@swhotmess @Tina12865370 @SusanSkyfive @LotusOak2 @Qanuck4truth Also to his fraud and wickedness. I've explained fo… https://t.co/3HYvdjGFkk,0,2,Sheeple101,America - Thailand,-4.0
387,2020-04-13 13:08:00,"A nice review from Merck on ML for protein engineering, along with some computational experiments comparing encodin… https://t.co/EpdANsZ9jj",13,55,KevinKaichuang,"Massachusetts, USA",3.0
388,2020-04-13 13:06:21,"""I am happy to share with you Merck Foundation “Stay at Home” Media Recognition Awards for Asian countries to rewar… https://t.co/HpM0j9JgEK",0,0,MerckAndMothers,Africa and Worldwide,9.0
389,2020-04-13 13:00:23,$MRK New PDUFA Date 2020-06-16 MERCK Link:https://t.co/P96qTEB7Wv Calendar:https://t.co/sCt1qKoMdr,0,0,fda_tracker,San Francisco,0.0
390,2020-04-13 13:00:19,@imroddrigue Oui mais là c une ratée 😭😭😭 @DjongassoEricka Merck,0,1,honaya2,"Yaoundé,Cameroun",0.0
391,2020-04-13 13:00:09,"Was wäre, wenn Mobildaten 1.000-mal schneller wären? Mehr erfahren: https://t.co/k6wEmef8RB 
#envisioningtomorrow… https://t.co/sEzLG33WHz",1,2,merck_de,"Deutschland, Darmstadt",0.0
392,2020-04-13 13:00:00,"Several drug companies—like @Merck, @LillyPad and @Pfizer—have empowered their medical employees to volunteer in th… https://t.co/TzzkNtJoMt",0,0,ProtectMedicine,,2.0
393,2020-04-13 12:59:26,FUTEBOL HOJE NA MERCK 20:00 BOM DIA ✌🕊⚽️,0,0,Jogadez55,Merck-bv🚩,0.0
394,2020-04-13 12:58:04,$AZN: AstraZeneca and Merck (MRK) announces that the FDA has approved the kinase inhibitor Koselugo for the... https://t.co/QLQAqQxHUq,0,1,Briefingcom,Chicago,2.0
395,2020-04-13 12:58:01,"""I am so proud to watch my dear sister the First Lady of Malawi &amp; Merck More than a Mother Ambassador H.E PROF. GER… https://t.co/JFMYGt8qol",0,0,MerckAndMothers,Africa and Worldwide,4.0
396,2020-04-13 12:57:55,"""I am so proud to watch my dear sister the First Lady of Malawi &amp; Merck More than a Mother Ambassador H.E PROF. GER… https://t.co/0ytZG23aEj",0,1,Merck_MCCP,Africa and Worldwide ,4.0
397,2020-04-13 12:57:52,"""I am so proud to watch my dear sister the First Lady of Malawi &amp; Merck More than a Mother Ambassador H.E PROF. GER… https://t.co/aaa7TeBSex",0,1,MerckAfrica,"Darmstadt, Germany",4.0
398,2020-04-13 12:57:03,"""I am so proud to watch my dear sister the First Lady of Malawi &amp; Merck More than a Mother Ambassador H.E PROF. GER… https://t.co/6O8oD7Aglo",0,0,Merck_MARS,Africa and worldwide,4.0
399,2020-04-13 12:56:20,"""I am so proud to watch my dear sister the First Lady of Malawi &amp; Merck More than a Mother Ambassador H.E PROF. GER… https://t.co/BrzrWYlbC4",0,0,Merck4Patients,Africa,4.0
400,2020-04-13 12:53:25,Fab news about selumetinib and NF-1! I pitched in for a bit w/this project ~2012/3 when I was at AZ — exciting data… https://t.co/EKpkzHfHiL,0,2,Frank_S_David,Boston,3.0
401,2020-04-13 12:52:42,"Crazy #AntiVaxxers with the HPV yeah?

2014: Gates funded tests of Glaxo Smith Kline/Merck HPV vaccines on 23,000 y… https://t.co/622G8nmUcX",0,1,NyniaChance,Earth,2.0
402,2020-04-13 12:41:02,"Analysis on Interleukin Market (impact of COVID-19) 2020-2026 Merck &amp; Co, Novartis Pharma, Abnova - NJ MMA News… https://t.co/T2CyBDBeQp",1,0,_timos_,Global,0.0
403,2020-04-13 12:32:51,@Merck You suck! https://t.co/3XJXx9LWnE,0,0,Neff02158352,,-3.0
404,2020-04-13 12:32:14,AstraZeneca and MSD’s Koselugo (selumetinib) Receives the US FDA’s Approval as the First Therapy for Pediatric Pati… https://t.co/tkLQ4z6mIW,1,2,Pharmashot,"New Delhi, India",2.0
405,2020-04-13 12:31:30,"“I’d like to share with you this amazing song by the President of Liberia, H.E George Weah, raising awareness about… https://t.co/huxjA655wD",0,0,Merck_MCCP,Africa and Worldwide ,7.0
406,2020-04-13 12:28:31,"“I’d like to share with you this amazing song by the President of Liberia, H.E George Weah, raising awareness about… https://t.co/NC2yGSwLNZ",0,0,Merck4Patients,Africa,7.0
407,2020-04-13 12:27:11,"“I’d like to share with you this amazing song by the President of Liberia, H.E George Weah, raising awareness about… https://t.co/NTQ4liCA9u",1,0,MerckAndMothers,Africa and Worldwide,7.0
408,2020-04-13 12:24:50,"“I’d like to share with you this amazing song by the President of Liberia, H.E George Weah, raising awareness about… https://t.co/23MlYjiiRO",0,0,MerckFoundation,"Africa,Worldwide",7.0
409,2020-04-13 12:23:55,"“I’d like to share with you this amazing song by the President of Liberia, H.E George Weah, raising awareness about… https://t.co/5D36UNz9TZ",0,0,MerckAfrica,"Darmstadt, Germany",7.0
410,2020-04-13 12:23:02,"“I’d like to share with you this amazing song by the President of Liberia, H.E George Weah, raising awareness about… https://t.co/9PN5cIT113",0,0,Merck_MARS,Africa and worldwide,7.0
411,2020-04-13 12:06:35,"@realDonaldTrump Simple:
#Lamestream media (law enforcement, politicians etc) have spent decades working for corrup… https://t.co/3a90BMpEyy",2,3,winkaglow,United States,0.0
412,2020-04-13 12:00:03,Join us for a FREE @SHRM webinar on boosting community &amp; morale in current times - April 16 at 2pm ET with Michaela… https://t.co/2YOOQ4p9OK,0,0,JoyceCSilvia,"Massachusetts, USA",3.0
413,2020-04-13 11:44:51,"@CharlesOrtel @gatesfoundation “In 2014, Gates Foundation funded tests of experimental HPV vaccines, developed by G… https://t.co/3BniO0BSIT",0,0,DchospitalityN,,0.0
414,2020-04-13 11:39:14,"""I’d like to share with you the First Lady of Liberia &amp; Ambassador of Merck more than a Mother announcement to rais… https://t.co/Dv6RvS3KgA",0,0,Merck_MARS,Africa and worldwide,3.0
415,2020-04-13 11:38:01,"""I’d like to share with you the First Lady of Liberia &amp; Ambassador of Merck more than a Mother announcement to rais… https://t.co/yB7Ktk9W46",0,1,MerckAfrica,"Darmstadt, Germany",3.0
416,2020-04-13 11:36:22,"""I’d like to share with you the First Lady of Liberia &amp; Ambassador of Merck more than a Mother announcement to rais… https://t.co/yrqT2ecDwW",0,0,MerckCAP,Africa & Worldwide,3.0
417,2020-04-13 11:35:15,"""I’d like to share with you the First Lady of Liberia &amp; Ambassador of Merck more than a Mother announcement to rais… https://t.co/uLKJY4C4CZ",0,0,Merck4Patients,Africa,3.0
418,2020-04-13 11:28:17,Merck Venture Arm Invests in Quantum Computing Startup Seeqc- https://t.co/9i1blyZe8i #Merck #Seeqc,0,0,LauraAnthonyEsq,"West Palm Beach, FL",0.0
419,2020-04-13 11:27:27,#Easter without looking for eggs? In times of physical distancing it might be difficult to keep traditions alive. S… https://t.co/Ys3l8A3NlL,0,2,KaiBeckmann,Germany,0.0
420,2020-04-13 11:23:44,"""I’d like to share with you the First Lady of Liberia &amp; Ambassador of Merck more than a Mother announcement to rais… https://t.co/grfqGrR2lZ",0,1,Merck_MCCP,Africa and Worldwide ,3.0
421,2020-04-13 11:21:05,"FDA OKs $AZN, $MRK 's KOSELUGO For Pediatric Patients With Neurofibromatosis Type 1 Plexiform Neurofibromas… https://t.co/u17HIwqLbJ",0,0,HottestStockNow,"Las Vegas, NV",2.0
422,2020-04-13 11:17:37,Merck Foundation Announce ‘Stay at Home’ Media Recognition Awards for Asian Countries https://t.co/UVlWywrQWX,0,0,indiaedudiary,New Delhi,5.0
423,2020-04-13 11:10:09,$MRK Merck (MRK) PT  $92 at UBS https://t.co/sx9JsY9Lbe,0,0,Gupta_Calling,,0.0
424,2020-04-13 11:09:15,"$MRK AstraZeneca (AZN), Merck (MRK) Announce KOSELUGO Approved by FDA for Pediatric Patients Two Years and Older Wi… https://t.co/3su6bOPNwO",1,1,Gupta_Calling,,2.0
425,2020-04-13 10:59:35,See more about our latest update in #oncology: https://t.co/bt1MdTeT4n $MRK https://t.co/FhaerPWjeu,4,17,Merck,"Kenilworth, NJ",0.0
426,2020-04-13 10:58:31,Merck Foundation Announce ‘Stay at Home’ Media Recognition Awards for Asian Countries… https://t.co/89khx4L9zi,0,0,prfeedin,,5.0
427,2020-04-13 10:53:34,"""I’d like to share with you the First Lady of Liberia &amp; Ambassador of Merck more than a Mother announcement to rais… https://t.co/tRLy4bZYAW",0,1,MerckAndMothers,Africa and Worldwide,3.0
428,2020-04-13 10:51:10,"In 2014, the Gates Foundation funded tests of experimental HPV vaccines, developed by Glaxo Smith Kline (GSK) and M… https://t.co/lQCA3ZdfC9",0,0,zoneedger,Billinudgel NSW,3.0
429,2020-04-13 10:40:03,"""I’d like to share with you the First Lady of Liberia &amp; Ambassador of Merck more than a Mother announcement to rais… https://t.co/BMEcbXQ9y4",1,8,Rashakelej,Dubai -UAE,3.0
430,2020-04-13 10:37:49,"""I’d like to share with you the First Lady of Liberia &amp; Ambassador of Merck more than a Mother announcement to rais… https://t.co/FHHzO1ygfL",0,0,MerckFoundation,"Africa,Worldwide",3.0
431,2020-04-13 10:32:21,"@eileeniorio @RobertKennedyJr @Merck Thank you Eileen for the voice of truth when so many are so blind to see, deaf… https://t.co/vQdJvzSeVp",0,0,timeoutouttime,,1.0
432,2020-04-13 10:15:17,Merck $MRK PT Lowered to $92 at UBS https://t.co/SvvqcmOCgb,0,0,AnalystWire,,0.0
433,2020-04-13 10:00:16,https://t.co/ee4cw4PrbM,0,0,HendryBrandes,"Greedreigns, Underground",0.0
434,2020-04-13 09:57:04,"#tils #sng
As part of the global effort to investigate potential therapeutics for COVID-19 and our support of 
inde… https://t.co/tuL9Im616F",0,0,anksMallys,Dundee,2.0
435,2020-04-13 09:57:02,"@CorinneReverbel @LeRatDesChants @dr_l_alexandre @raoult_didier En parlant du Vioxx, savez vous que Douste-Blazy, a… https://t.co/2pngJyZtue",0,0,baptiste_verger,"Nantes, France",0.0
436,2020-04-13 09:55:03,Directional Bias for Merck $MRK Trading Report https://t.co/W4v9zBc2dR Click for Details https://t.co/PKMd2LgiZJ,0,0,marketcycles,La Jolla,-1.0
437,2020-04-13 09:52:20,Merck $MRK Trading Report https://t.co/8z2cjA7pCZ Click for Buy/Sell,0,0,marketcycles,La Jolla,0.0
438,2020-04-13 09:32:16,"Predicció de la setmana del 13 al 19 d'Abril del 2020.
Nivells actuals i prediccions de pòl·lens i espores al·lergò… https://t.co/fweDaO2TZi",4,3,aerobiologia,"UAB, Catalunya ",0.0
439,2020-04-13 09:29:46,#RexahnPharmaceuticals Terminates Breast Cancer Study with #Merck $MRK https://t.co/BacZsQqykn,0,0,1stOncology,"Stockholm, Sweden",-1.0
440,2020-04-13 09:27:55,"Merck, (killed thousands of people, maybe more over the years) on 23,000 young girls in remote Indian provinces. Ap… https://t.co/vJLwwjMKVu",0,0,DebtSlave7bn,,-3.0
441,2020-04-13 09:20:13,"In 2014, the Gates Foundation funded tests of experimental HPV vaccines, developed by Glaxo Smith Kline (GSK) and M… https://t.co/uTXwv7CAgJ",0,0,aguetalk,,3.0
442,2020-04-13 09:16:23,We are starting the Merck Foundation “Stay at Home  “ media  recognition awards to encourage media to raise correct… https://t.co/9UH3k8TrVs,1,3,Rashakelej,Dubai -UAE,7.0
443,2020-04-13 09:15:02,"#Job #Stellenangebot https://t.co/fDCnWpWEjD - #Merck KGaA Darmstadt, Germany: Solution Consultant (all genders)",0,0,jobstairs_jobs,"Gießen, Deutschland",1.0
444,2020-04-13 09:08:36,"""I am so proud to watch my dear sister the First Lady of Malawi &amp; Merck More than a Mother Ambassador H.E PROF. GER… https://t.co/cQom1Wbhw1",0,0,MerckCAP,Africa & Worldwide,4.0
445,2020-04-13 09:08:22,"""I am so proud to watch my dear sister the First Lady of Malawi &amp; Merck More than a Mother Ambassador H.E PROF. GER… https://t.co/rWD3o4nKCP",1,9,Rashakelej,Dubai -UAE,4.0
446,2020-04-13 09:04:57,"""I am so proud to watch my dear sister the First Lady of Malawi &amp; Merck More than a Mother Ambassador H.E PROF. GER… https://t.co/iyq3N6EjLA",1,3,MerckFoundation,"Africa,Worldwide",4.0
447,2020-04-13 09:02:04,人間つらくね？,0,0,merck_snow,九州だって信じてる,0.0
448,2020-04-13 08:45:05,@nicwilliams01 @twickydicky @matthaig1 @MetroUK Unless you can figure out some way to move the Roche and Merck fact… https://t.co/0qCcQfvesG,1,1,nobdy_imp,,0.0
449,2020-04-13 08:10:39,"""I am happy to share with you Merck Foundation “Stay at Home” Media Recognition Awards for Asian countries to rewar… https://t.co/KcEoCv3PYu",0,0,Merck4Patients,Africa,9.0
450,2020-04-13 08:10:29,"""I am happy to share with you Merck Foundation “Stay at Home” Media Recognition Awards for Asian countries to rewar… https://t.co/X61X0dQwR0",0,1,Merck_MARS,Africa and worldwide,9.0
451,2020-04-13 08:10:16,"""I am happy to share with you Merck Foundation “Stay at Home” Media Recognition Awards for Asian countries to rewar… https://t.co/Vz4817h7o6",0,0,Merck_MCCP,Africa and Worldwide ,9.0
452,2020-04-13 08:10:07,"""I am happy to share with you Merck Foundation “Stay at Home” Media Recognition Awards for Asian countries to rewar… https://t.co/xHXOnq4sh2",0,0,MerckAfrica,"Darmstadt, Germany",12.0
453,2020-04-13 08:09:52,"""I am happy to share with you Merck Foundation “Stay at Home” Media Recognition Awards for Asian countries to rewar… https://t.co/1WB6PsnNEk",0,0,MerckCAP,Africa & Worldwide,9.0
454,2020-04-13 08:09:42,"""I am happy to share with you Merck Foundation “Stay at Home” Media Recognition Awards for Asian countries to rewar… https://t.co/06QQiJm7Dc",0,6,Rashakelej,Dubai -UAE,9.0
455,2020-04-13 08:08:45,@Ana_Mansor cebion kan? yg merck tu,0,0,syauqiabuhassan,Malaysia,0.0
456,2020-04-13 08:08:44,"""I am happy to share with you Merck Foundation “Stay at Home” Media Recognition Awards for Asian countries to rewar… https://t.co/4u0Ab9bjjA",0,1,MerckFoundation,"Africa,Worldwide",9.0
457,2020-04-13 08:04:56,"In 2014, #GatesFoundation funded tests of experimental HPV vaccines, developed by GSK and Merck, on 23,000 young gi… https://t.co/vrmeVs2fjn",0,1,HanneNabintuHer,United Kingdom,0.0
458,2020-04-13 08:03:50,Merck Foundation Trains 500 Specialist Health Workers In Africa. After being trained in the specialized field the d… https://t.co/OjASkHvCmq,0,0,Merck4Patients,Africa,0.0
459,2020-04-13 08:03:34,Merck Foundation Trains 500 Specialist Health Workers In Africa. After being trained in the specialized field the d… https://t.co/5WFO5tdh99,0,4,Merck_MARS,Africa and worldwide,0.0
460,2020-04-13 08:03:18,Merck Foundation Trains 500 Specialist Health Workers In Africa. After being trained in the specialized field the d… https://t.co/EJWjIIylEI,0,1,Merck_MCCP,Africa and Worldwide ,0.0
461,2020-04-13 08:00:43,#DYK Les œufs sont des absorbeurs d’odeurs grâce aux très nombreux pores présents dans la #coquille (7 000 à 17 000… https://t.co/w34LMuGq4G,0,1,merck_fr,"Lyon, Rhône-Alpes",0.0
462,2020-04-13 08:00:09,"@Ana_Mansor ada juga satu, tawar sikit ahahah. yg Merck tu saya tak sure https://t.co/E6Ca7hqQx5",0,0,syauqiabuhassan,Malaysia,0.0
463,2020-04-13 07:57:23,@syauqiabuhassan Saya selalu beli Redoxon atau brand Merck (lupa nama).,0,0,Ana_Mansor,,3.0
464,2020-04-13 07:54:26,"Bovine Respiratory Disease Treatment Market Clinical Aspect, Research and Detailed Analysis 2020 | Bayer AG, Bimeda… https://t.co/MmgVbo7eV0",0,0,Mohd_Arif,India,-1.0
465,2020-04-13 07:41:58,My nephew is a young resident a hospital in Houston TX please pray for him his name is Hayden he's on the covid19 f… https://t.co/boNKHt1flC,0,3,Dallas3331461,TX Treehugger4life ❤🌊🍀🆘🎸,2.0
466,2020-04-13 07:41:23,Merck Foundation Trains 500 Specialist Health Workers In Africa. After being trained in the specialized field the d… https://t.co/NOAOGl7BB6,1,0,MerckAfrica,"Darmstadt, Germany",0.0
467,2020-04-13 07:39:23,Merck Foundation Trains 500 Specialist Health Workers In Africa. After being trained in the specialized field the d… https://t.co/fX3ZhXz1X8,0,1,MerckAndMothers,Africa and Worldwide,0.0
468,2020-04-13 07:39:10,Merck Foundation Trains 500 Specialist Health Workers In Africa. After being trained in the specialized field the d… https://t.co/NkkqfYaEix,0,0,MerckCAP,Africa & Worldwide,0.0
469,2020-04-13 07:39:03,Merck Foundation Trains 500 Specialist Health Workers In Africa. After being trained in the specialized field the d… https://t.co/0lo0gWndN7,0,8,Rashakelej,Dubai -UAE,0.0
470,2020-04-13 07:38:16,Merck Foundation Trains 500 Specialist Health Workers In Africa. After being trained in the specialized field the d… https://t.co/kkHwJ8Dj2c,0,2,MerckFoundation,"Africa,Worldwide",0.0
471,2020-04-13 07:34:26,"@YourFriendZippy In 2014, the #GatesFoundation funded tests of experimental HPV vaccines, developed by GSK and Merc… https://t.co/EoUdyJ7jxn",0,0,my90dayfatloss,UK,0.0
472,2020-04-13 07:33:19,"Dominant Players in BIRTH CONTROL IMPLANT Market: The Female Health Company, Teva ... - https://t.co/BDjPlWu0rS",0,1,MedixAesthetics,"Canada, Australia & USA",0.0
