,created_at,text,retweet_count,favorite_count,screenname,location,sentiment
316,2020-04-10 04:41:13,"La #chloroquine est réservée aux ""cas graves"" sur l'avis d'une commission du Ht Conseil de la #SantéPublique. Or, s… https://t.co/QLGU2TwUv7",1,1,MaydayMaze,,0.0
317,2020-04-10 04:24:49,Want to stop pharma giant @GileadSciences from cashing in on the pandemic? Send them an email now! https://t.co/9VSXEc1Rla,0,0,SMC54,Australia,-2.0
318,2020-04-10 03:27:38,@GileadSciences Great job,0,2,EdwardS32899637,"Seattle, WA",3.0
319,2020-04-10 03:22:36,@JessicaLittleMD @MichaelDavid80 @FranciscoMarty_ @sigal_md @GileadSciences @US_FDA Thank you 🙏🏽,0,0,PrivateLabelLaw,Milky Way Galaxy,2.0
320,2020-04-10 03:21:02,Want to stop pharma giant @GileadSciences from cashing in on the pandemic? Send them an email now! https://t.co/VclS8BGoXl,0,1,SavLance75,Brisbane,-2.0
321,2020-04-10 03:02:06,https://t.co/SnoqsJcNgN @transmarchondc @TGGuide @PIHC_Atlanta @princessjanaepl @AmidaCareNY @GileadSciences @HRHCare,2,3,only1cklife,"P.O Box 6060 ,Bronx , Ny 10451",0.0
322,2020-04-10 02:44:53,@ABC And access to @GileadSciences #remdesivir....,0,1,SheldonKJordan,ABQ | DC | Global,0.0
323,2020-04-10 01:28:09,@GileadSciences Just read NYT articleHow New Jersey’s First Coronavirus Patient Survived.Thank you at Gilead for ru… https://t.co/B3BSeCuKa5,0,0,jk1114field,,4.0
324,2020-04-10 01:27:30,@SantoriniBoo @realDonaldTrump @GileadSciences Hey @realDonaldTrump I ❤️❤️❤️ You So Much! Anti-Dumbocrat Vaccine Next!,0,0,Quest4InformOps,,-1.0
325,2020-04-10 00:46:46,"@GileadSciences Good news! If it can be used widely as treatment option, it will be great news for the company and the world !",0,2,mistyBH1990,,6.0
326,2020-04-10 00:39:59,@GileadSciences The world needs You,0,2,HedyWoo,,0.0
327,2020-04-10 00:27:46,@GileadSciences thank you so much Godbless,0,1,froilananthony1,,2.0
328,2020-04-10 00:27:22,@JessicaLittleMD @FranciscoMarty_ @sigal_md @GileadSciences @US_FDA Thinking of you and all those on the front line… https://t.co/bztrq0hBbc,0,1,peiferlabunc,"UNC-CH, Chapel Hill, NC",0.0
329,2020-04-10 00:25:46,Fingers crossed. Gilead almost by themselves cured Hep-C. Work in HIV now means millions can live with HIV rather t… https://t.co/B7AnyhX6ap,0,0,dwbudd,"Castro, San Francisco",0.0
330,2020-04-10 00:20:14,"@GileadSciences fast track , the virus is a lot faster",0,1,froilananthony1,,0.0
331,2020-04-10 00:02:14,@JessicaLittleMD @FranciscoMarty_ @sigal_md @GileadSciences @US_FDA I thought my record of 48 hours was good. SOLID WORK!,0,2,LadyAspergillus,"Indiana, USA",5.0
332,2020-04-10 00:01:43,@GileadSciences Great news! We will have preliminary data tomorrow??,0,2,AckbarBR,Brasil,3.0
333,2020-04-09 23:48:58,@4X4x4X4x @onlyslots @GileadSciences Thank you! 👍,0,0,Local_Chlse,Lancashire,2.0
334,2020-04-09 23:44:36,@Local_Chlse @onlyslots @GileadSciences Plus today is the primary completion date of the first clinical trial. https://t.co/tHyBcO0lQZ,0,2,4X4x4X4x,,0.0
335,2020-04-09 23:34:54,@4X4x4X4x @onlyslots @GileadSciences Yes they did! I'm following the remdesivir story so closely. I'm so scared and… https://t.co/7fIwlPkILU,0,4,Local_Chlse,Lancashire,-1.0
336,2020-04-09 23:33:51,@Local_Chlse @onlyslots @GileadSciences That’s how I interpreted. Plus they talked about donating drugs recently.,0,4,4X4x4X4x,,2.0
337,2020-04-09 23:31:01,@HendryBrandes @GileadSciences Quite frankly Gilead literally cured Hep C and made investors unhappy. And a few oth… https://t.co/I2U7e3QPT6,0,3,4X4x4X4x,,-2.0
338,2020-04-09 23:29:23,@Lonerangerjb @OxfordDiplomat @jimmykimmel @BorisJohnson @LeoVaradkar @realDonaldTrump @GileadSciences They are trialing it here in UK now,0,1,Local_Chlse,Lancashire,0.0
339,2020-04-09 23:28:33,@agropelli @ferdeline @GileadSciences Clinical trial in healthcare workers for antivirals as prevention. https://t.co/rOpT43wcML,0,0,codygoodermote,"San Francisco, CA",0.0
340,2020-04-09 23:28:19,@4X4x4X4x @onlyslots @GileadSciences How do you mean a huge clue? Because they're upscaling? (Sorry I'm a bit dumb) x,0,0,Local_Chlse,Lancashire,-3.0
341,2020-04-09 23:25:18,10+ ways the pharma industry is helping to beat the #COVID-19 pandemic: https://t.co/GDaNuEV5XS #pharma #hcmktg… https://t.co/CepgPBqlYh,0,1,WendyBlackburn,"The Midwest, USA",2.0
342,2020-04-09 23:23:41,"@onlyslots @GileadSciences Public companies cannot reveal any data until it is solid, but here is a huge clue...",0,3,4X4x4X4x,,3.0
343,2020-04-09 23:21:17,Great news! Keep it up! https://t.co/I3c7ghnzej,0,0,GVLaker68,"Rochester Hills, MI",3.0
344,2020-04-09 23:19:34,@GileadSciences Lol investigative.  You dont really wanna come up w any cures at all cuz ppl r worth more sick n ur… https://t.co/j8Xh99oEvj,0,0,HendryBrandes,"Oldsmar, FL",3.0
345,2020-04-09 23:14:33,$GILD #remdesivir #SARSCov2 #COVID19 #coronavirus. https://t.co/19TzHARehy,0,3,portefeuillefun,"Düsseldorf, Germany",0.0
346,2020-04-09 23:13:56,@GileadSciences Where are the results? We need data ASAP!,0,6,onlyslots,Japan,0.0
347,2020-04-09 23:13:41,Great News 👍 https://t.co/yi9OSAZECi,58,361,TeamPulte,USA,3.0
348,2020-04-09 23:12:57,Our manufacturing teams are working to scale up production of our investigational COVID-19 treatment. Read more:… https://t.co/gwU254xfu6,68,209,GileadSciences,"Foster City, California",0.0
349,2020-04-09 23:09:53,@OxfordDiplomat @jimmykimmel @BorisJohnson @LeoVaradkar @realDonaldTrump Never mind #hydrocychloroquine  (which is… https://t.co/LHYxPAMLHX,0,0,Lonerangerjb,,0.0
350,2020-04-09 23:00:55,@emilymorganitv please can you find out why #remdesivir long thought you be the only likely effective treatment for… https://t.co/XNnOqYZAcQ,1,0,Lonerangerjb,,3.0
351,2020-04-09 22:53:34,@kkpIDRx @TMCInnovation @drgrimey @rxchuckles @DirkSostman @CurtDevine @HoustonChron @GileadSciences @TXMedCenter… https://t.co/RTHKBwYRy1,0,0,saraasleson,Minneapolis,0.0
352,2020-04-09 22:43:41,@JessicaLittleMD @FranciscoMarty_ @sigal_md @GileadSciences @US_FDA So awesome! #IDtwitter,0,4,IDDocJen,"Boston, MA",4.0
353,2020-04-09 22:40:56,"@WhiteHouse @GileadSciences, please tell me more about your “anti-rival” drug remdesivir?",0,2,Brouhah17419110,National Capital Region,0.0
354,2020-04-09 22:37:21,Spent my #NightShift in the #COVIDicu applying for eIND for #remdesivir in a sick pregnant patient with #COVID19… https://t.co/ehSaJIn084,14,133,JessicaLittleMD,"Boston, MA",-2.0
355,2020-04-09 22:36:45,Ugh! @realDonaldTrump just called the @GileadSciences drug remdesivir an anti-rival drug. It’s antiviral you orange idiot!,0,1,qmuser,"Euless, TX",-6.0
356,2020-04-09 22:33:22,Hey @realdonaldtrump tell us more about that exciting new “anti-rival” drug from @GileadSciences! #trumpvirus,0,1,SantoriniBoo,Santorini/NYC/Carolina Beach,2.0
357,2020-04-09 22:18:59,"#Coronavirus 
#Covid19 

Pendant qu'on s'occupe à bricoler nos #masques DIY...

--&gt;  3 études:  #Discovery (pourrie… https://t.co/3Y0EkX4tx2",0,1,Kabisu,Switzerland,0.0
358,2020-04-09 22:10:25,@MichaelHenegha8 @GileadSciences @KingsCollegeNHS @LiverTrust @BASLedu @augustoNYC @DebbieShawcros1 @joostphdrenth… https://t.co/zsxCNGUMwh,0,0,gabriel_oniscu,,0.0
359,2020-04-09 21:46:36,@NicolaWerdenigg Es hat noch nie ein Politiker ein Heilmittel oder einen Impfstoff erfunden bzw. auf den Markt gebr… https://t.co/Ksbku5dUaZ,0,2,R34lB0rg,"Planet Earth 🌍
Milky Way Galaxy 🌌",0.0
360,2020-04-09 21:18:46,@GileadSciences What are you doing promoting degenerate leftwing propaganda in the middle of a pandemic where tens… https://t.co/NIct7gdYNR,0,0,AesirDotOrg___,"Lanzendorf, Österreich",-1.0
361,2020-04-09 20:40:46,A hint at what may be reported regarding the efficacy of @GileadSciences remdesivir as a treatment for some COVID-1… https://t.co/yZbzWu705I,0,0,alexkeown,Chicago,0.0
362,2020-04-09 19:48:47,@GileadSciences Yin manje?,0,0,Twinplugvintage,"Za, Durban",0.0
363,2020-04-09 19:07:45,@GileadSciences How can we get access to the expanded access program for patients who need the drug now for Remdesi… https://t.co/IAUx8wxdCP,1,0,AprnTaniya,,0.0
364,2020-04-09 19:02:40,"Pluma helps companies measure improvements in employee’s delegation and negotiation skills. In today’s clip, Nancy… https://t.co/kzBBmwMVZz",0,1,pluma_inc,"San Francisco, CA",2.0
365,2020-04-09 18:42:37,"@GileadSciences is testing a COVID-19 med called remdesivir, and have patents extending to 2031. They must commit n… https://t.co/0Gw6ddS7jM",0,0,HivHistory,NYC,1.0
366,2020-04-09 18:42:12,"@GileadSciences, do the right thing. Drug-makers need to give up intellectual property rights for life-saving treat… https://t.co/yHo3PVNpEJ",0,0,HivHistory,NYC,0.0
367,2020-04-09 18:41:34,@GileadSciences: commit now to releasing your exclusivities on remdesivir if it is found effective to treat COVID-1… https://t.co/zUCluWCNuJ,0,0,HivHistory,NYC,3.0
368,2020-04-09 18:13:26,@SumOfUs @GileadSciences I’ve had an email from you asking for funding to fly a plane over this company’s HQ to pro… https://t.co/3KLcQLJN8n,0,0,Markais18,Citizen of everywhere,0.0
369,2020-04-09 18:12:15,@whoshekidding @DrDenaGrayson @GileadSciences There have been even worse ill-timed names for biotechs. I don't know… https://t.co/HpDCe2hYoT,0,0,haywarmi,"New Jersey, USA",-5.0
370,2020-04-09 18:10:02,"@coyley1 @DrDenaGrayson @gill_othen @GileadSciences Cool down, remdesivir is the real deal. Problems are 1. prove t… https://t.co/0a3YBhcYhy",0,1,haywarmi,"New Jersey, USA",-1.0
371,2020-04-09 18:02:15,"@GileadSciences  is testing a COVID-19 med called remdesivir, and have patents extending to 2031. They must commit… https://t.co/UWwaPYmmC8",0,0,aprilbrucker,www.imdb.com/name/nm3296134,1.0
372,2020-04-09 18:01:36,@GileadSciences do the right thing. Drug-makers need to give up intellectual property rights for life-saving treatm… https://t.co/BBdXwvsTI5,0,0,aprilbrucker,www.imdb.com/name/nm3296134,0.0
373,2020-04-09 18:00:36,@GileadSciences commit now to releasing your exclusivities on remdesivir if it is found effective to treat COVID-19… https://t.co/cyN8SunUZY,0,0,aprilbrucker,www.imdb.com/name/nm3296134,3.0
374,2020-04-09 17:47:11,@GileadSciences @SMC_Strong @MayorsFundLA Why do we learn from some strange articles about significant  changes in… https://t.co/fsX194SK0O,0,0,aprelkin,München,0.0
375,2020-04-09 17:42:54,"#Coronavirus 
#Covid19 

@GileadSciences pousse sur le #Remdesivir, la ""pépite"" des Fonds d'Investissement... celle… https://t.co/bt8LyYFUj9",0,0,Kabisu,Switzerland,0.0
376,2020-04-09 17:22:18,"@EJUKl @GileadSciences Oh, now they' ve changed the trial design... Now it will last forever",0,0,aprelkin,München,0.0
377,2020-04-09 17:14:26,"#Coronavirus 
#Covid19 

#Chloroquine vs #Remdesivir:
Dédicace @GileadSciences!
L'étude #Discovery est pourrie d'av… https://t.co/JCVWZJzLyz",0,0,Kabisu,Switzerland,0.0
378,2020-04-09 16:56:45,Thank you @GileadSciences!!! https://t.co/CzizAu3FeM,0,1,SagradaTierraSF,San Francisco,2.0
379,2020-04-09 16:30:42,#Internacional | @GileadSciences tendrá la opción de derechos mundiales para hasta cinco programas para todas las e… https://t.co/uZXTPideKh,0,0,ECSalud_com,"Madrid, España",0.0
380,2020-04-09 16:17:58,".@GileadSciences is testing a COVID-19 med called remdesivir, and have patents extending to 2031. They must commit… https://t.co/DmahYV7hpf",0,0,LamarWalks11,DC to Bed-Stuy,1.0
381,2020-04-09 16:15:02,@6688liuliubaba @detecti28108231 @DrDenaGrayson @GileadSciences @DrEricDing @LeoVaradkar @chumontreal @cusm_muhc… https://t.co/l6Fv4MWCjy,0,0,ShawningArmor,Canada,0.0
382,2020-04-09 16:11:09,@File411 Here's the Trump link: @JoeGrogan45 is a @GileadSciences boi  https://t.co/eRvWsm823H,0,0,JimSinglet,,0.0
383,2020-04-09 16:10:08,@ShawningArmor @DrDenaGrayson @GileadSciences @DrEricDing @LeoVaradkar @chumontreal @cusm_muhc @sante_qc The money… https://t.co/AZjHQSFcWc,3,3,detecti28108231,,0.0
384,2020-04-09 16:09:12,#LongIsland is home to two different #clinicaltrials that are meant to combat #COVID19. @News12LI reports that… https://t.co/7bWHfIaAHU,0,1,Softheon,"Stony Brook, NY",-1.0
385,2020-04-09 16:08:59,@GileadSciences: commit now to releasing your exclusivities on remdesivir if it is found effective to treat COVID-1… https://t.co/e010phl3VT,0,0,LukeGrandis,,3.0
386,2020-04-09 15:56:02,@detecti28108231 @DrDenaGrayson @GileadSciences @DrEricDing @LeoVaradkar @chumontreal @cusm_muhc @sante_qc Gilead k… https://t.co/yAOifYqRg0,3,0,ShawningArmor,Canada,0.0
387,2020-04-09 15:55:19,@GileadSciences @roche @abbvie @sanofi,0,0,samd_speaks,"Kuala Lumpur, Malaysia",0.0
388,2020-04-09 15:52:38,@GileadSciences: commit now to releasing your exclusivities on remdesivir if it is found effective to treat COVID-1… https://t.co/HorpahegAa,1,0,LukeGrandis,,3.0
389,2020-04-09 15:50:38,https://t.co/haE6zSnZFt @FortuneMagazine @money @newsmax @WarrenBuffett @microsoft @google @gmc @Chrysler… https://t.co/H6mdprq9Ba,0,0,OTTSINC,So. Cal,0.0
390,2020-04-09 15:49:42,Access rights need to be hardwired at the earliest stages of funding agreements for medicines and health tech.… https://t.co/xK5HfXbJYU,9,18,HealthGAP,"New York, NY",0.0
391,2020-04-09 15:49:01,People can’t continue to come 2nd to profits. Our global patent system is broken &amp; drug-makers like @GileadSciences… https://t.co/jFYhYwxjaW,0,3,LukeGrandis,,3.0
392,2020-04-09 15:44:42,.@GileadSciences: commit now to releasing your exclusivities on remdesivir if it is found effective to treat COVID-… https://t.co/6eCeBsueVn,3,6,LamarWalks11,DC to Bed-Stuy,3.0
393,2020-04-09 15:27:35,.@GileadSciences: commit now to releasing your exclusivities on remdesivir if it is found effective to treat COVID-… https://t.co/S4AJHv0UjE,1,4,HealthGAP,"New York, NY",3.0
394,2020-04-09 15:09:16,.@GileadSciences has an opportunity for an experienced candidate in Maintenance systems at their La Verne facility… https://t.co/QBkOFDz7RZ,1,1,myGwork,"London, United Kingdom",2.0
395,2020-04-09 15:05:14,"A promising drug, Remdesivir, has been created by @GileadSciences which is donating 1.5M doses for experimental tre… https://t.co/xP8cdmb16O",0,0,Workhuman,"Boston, MA; Dublin, Ireland",2.0
396,2020-04-09 14:56:53,Very proud to work at @GileadSciences as we launch the CARES Grantee fund to support non-profit organizations impac… https://t.co/0y2DPMb2GV,0,4,cthams,Berlin & Munich,8.0
397,2020-04-09 14:43:46,We demand @GileadSciences to commit to releasing exclusivities on remdesivir if it is found effective to treat COVI… https://t.co/ymJZGA2Rcb,2,6,covid19ny,"New York, NY",2.0
398,2020-04-09 14:40:08,María Río: “Todos estos esfuerzos son una muestra de nuestro absoluto compromiso para encontrar una respuesta urgen… https://t.co/NdJ2vQqy8i,0,2,isanidad,España,0.0
399,2020-04-09 14:39:55,@GrantOB @GileadSciences Can you get the copay card from them?  I have one and it wasn’t hard to get,0,0,ASocialistWitch,,-1.0
400,2020-04-09 14:26:49,"@DrDenaGrayson @GileadSciences Does the nucleotide analogues, aka #remdesivir, work to restrain the virus replicati… https://t.co/IVzEJS6lf1",1,2,detecti28108231,,0.0
401,2020-04-09 13:52:53,"@5470RI @Ixozuxiz @ProjektMorpheus Remember this guy?
#DonaldRumsfeld
#SearlPharm CEO
#GeneralInstrumentsCorp CEO… https://t.co/LnycvW5JEN",0,1,DeepwaterPierat,"Houston, TX",3.0
402,2020-04-09 13:31:52,@mmPharmD @JanssenUS @drmt @SHEA_Epi @PaulSaxMD @MelanieRNicol @SIDPharm @accpinfdprn @accphivprn @IDPharmDRajeev… https://t.co/FwdxA8gMhW,0,4,JoseRCastilloM1,,0.0
403,2020-04-09 13:25:03,".@GileadSciences is testing a COVID-19 med called remdesivir, and have patents extending to 2031. They must commit… https://t.co/yAIYiLXnKA",0,1,oxfordkamikaze,"Washington, DC",1.0
404,2020-04-09 13:14:10,"“A decade ago, chemists cooked up a compound they simply called 3a, which fought off a number of different 🦠. One w… https://t.co/KMbu1lI5ak",0,0,yiizo,510 to the world,0.0
405,2020-04-09 12:55:51,.@GileadSciences: commit now to releasing your exclusivities on remdesivir if it is found effective to treat… https://t.co/QXHCbhH58b,1,0,mutisya,"Nairobi, Kenya",3.0
406,2020-04-09 12:53:11,"People can’t continue to come second to profits. Our global patent system is broken, and drug-makers like… https://t.co/jx6hE22N3z",0,0,mutisya,"Nairobi, Kenya",3.0
407,2020-04-09 12:51:48,"@GileadSciences: Although scientific and medical urgency are building, we need to ensure that the needed medical te… https://t.co/VyzK5J58xv",0,0,mutisya,"Nairobi, Kenya",1.0
408,2020-04-09 12:50:29,Access rights need to be hardwired at the earliest stages of funding agreements 4 medicines &amp; health technologies.… https://t.co/0xAL5HCc8M,0,0,mutisya,"Nairobi, Kenya",0.0
409,2020-04-09 12:47:28,".@GileadSciences, do the right thing. Drug-makers need to give up intellectual property rights for life-saving trea… https://t.co/QbbaAr1BGF",0,0,mutisya,"Nairobi, Kenya",0.0
410,2020-04-09 12:45:51,".@GileadSciences is testing a #COVID19 medicine called remdesivir, &amp; have patents extending to 2031. They must comm… https://t.co/kkpQ1Fu1Pw",0,0,mutisya,"Nairobi, Kenya",0.0
411,2020-04-09 12:43:21,"Nice try, @KitePharma.  @GileadSciences #CARTcells #OBVIOUS https://t.co/ELAwMgcbpb https://t.co/GvrbHHKzRB",0,0,sesiegler,The Sunbelt & The Snowbelt,3.0
412,2020-04-09 12:41:20,Access rights need to be hardwired at the earliest stages of funding agreements for medicines + other health techno… https://t.co/NtQ3HdxcTq,9,13,TAGTeam_Tweets,NYC & DC,0.0
413,2020-04-09 12:39:45,".@GileadSciences Heightens Inflammatory Disease Focus With @SecondGenome Microbiome Deal
- by @sarahdc
https://t.co/mXA8L7UqLH $GILD",0,0,Xconomy,United States,-1.0
414,2020-04-09 12:34:29,"Global #AntifungalDrugs Market status, future forecast, growth opportunity, key market and key players. 
Read more-… https://t.co/wWj3y63VIN",0,0,Orbisresearch,"Dallas, TX",4.0
415,2020-04-09 12:15:33,.@GileadSciences: commit now to releasing your exclusivities on remdesivir if it is found effective to treat COVID-… https://t.co/wYYpgES0Ab,3,4,Anna_Marriott,Oxford,3.0
416,2020-04-09 11:35:39,Gilead aims to win race against time with drug to halt #COVID19 pandemic https://t.co/PHrVzDi0CZ @GileadSciences… https://t.co/vS6Mz7S4BX,0,0,businessweekly,"Cambridge, UK",4.0
417,2020-04-09 11:34:43,"$GILD's Aroon indicator drops into Downtrend on March 13, 2020. View odds for this and other indicators:… https://t.co/BAaYil0tL8",0,1,Tickeron,"Sunnyvale, CA",0.0
418,2020-04-09 11:25:22,Want to stop pharma giant @GileadSciences from cashing in on the pandemic? Send them an email now! https://t.co/8xSILH8R8E,0,0,philpixy,,-2.0
419,2020-04-09 11:21:52,@MichaelHenegha8 @GileadSciences @KingsCollegeNHS @LiverTrust @BASLedu @DebbieShawcros1 @joostphdrenth @schattenbergJ Stay safe guys!,0,2,augustoNYC,New York,1.0
420,2020-04-09 11:06:14,@BFMTV c'est bien que @bfmtv qui a un biais éditorial lié a son actionnariat commun avec @GileadSciences diffuse au… https://t.co/x1Np7dbe99,0,0,GF_Images,"Richmond, London",0.0
421,2020-04-09 11:00:53,Potential #vaccines from @JNJNews and #antivirals from @GileadSciences provide promising examples which may quickly… https://t.co/3hNkjHKw4g,0,3,EuropaBio,"Brussels, Belgium",0.0
422,2020-04-09 10:57:09,@ile_cezembre @feanorel @ScottRobert1959 @laurentbkk @AStrochnis @GileadSciences @SanofiFR Si tu as 10 abonné tu as… https://t.co/x1WFFluaGJ,0,8,mandrag0r,,0.0
423,2020-04-09 10:16:04,@MichaelHenegha8 @GileadSciences @KingsCollegeNHS @LiverTrust @BASLedu @augustoNYC @DebbieShawcros1 @joostphdrenth… https://t.co/rzhf7hTj5A,0,1,thorners125,,0.0
424,2020-04-09 10:14:22,@feanorel @ScottRobert1959 @laurentbkk @AStrochnis @GileadSciences @SanofiFR Vos 10 abonnés seront certainement d’accord avec vous #troll,0,2,ile_cezembre,,-2.0
425,2020-04-09 10:07:50,@ile_cezembre @ScottRobert1959 @laurentbkk @AStrochnis @GileadSciences @SanofiFR Ce qui coûterait nettement plus ch… https://t.co/8pYA7S1TjP,0,4,feanorel,,0.0
426,2020-04-09 09:42:57,With Kosh Agarwal.  Recruiting for @GileadSciences studies Remdesivir in COVID-19 @KingsCollegeNHS @LiverTrust… https://t.co/w8ICNemNCx,1,51,MichaelHenegha8,"London, England",0.0
427,2020-04-09 09:00:15,"El antirretroviral remdesivir, clave en el tratamiento de pacientes con Covid-19 @sanidadgob @GileadSciences… https://t.co/qT4XztkxGj",2,3,isanidad,España,0.0
428,2020-04-09 08:56:27,"@ScottRobert1959 @laurentbkk @AStrochnis Oui, il y a en test un médicament concurrent #Remdesivir du laboratoire… https://t.co/ZQ9lmGgLee",0,1,ile_cezembre,,0.0
429,2020-04-09 08:09:01,".@GileadSciences is testing a COVID-19 med called remdesivir, and have patents extending to 2031. They must commit… https://t.co/wK4WBnJC6x",0,0,BakshiAsuman,Uganda,1.0
430,2020-04-09 08:00:27,#Internacional | @GileadSciences completa la adquisición de Forty Seven https://t.co/dvVhYJu3s2 https://t.co/VcAH6G28cv,1,4,ECSalud_com,"Madrid, España",0.0
431,2020-04-09 06:56:59,"@aprelkin @GileadSciences Soon?

https://t.co/FIh1NYHkSo",0,1,EJUKl,,0.0
432,2020-04-09 06:00:22,Gilead taps Second Genome for microbiome biomarker help in a potential $1.5B deal https://t.co/8WaL23fJnM… https://t.co/CpDfiI1Nj5,0,0,Hayburysearch,"Brighton, UK",2.0
433,2020-04-09 05:18:57,@LIBERTE46879517 @JoieGriseTheon @DUPONT81501000 @AbbadonDeMalfoy @Bae06Doc @sandrella 🆚 les trolls de… https://t.co/lYn5Ef9eTx,0,1,ile_cezembre,,0.0
434,2020-04-09 04:34:24,@GileadSciences @SMC_Strong @MayorsFundLA The Patent on Remdesivir. Does it restrict synthesized copies in Taiwan a… https://t.co/aCIeuUPmAE,1,0,JesseWorrell4,,-2.0
435,2020-04-09 03:29:20,@MarciaAMetz @GileadSciences Don't cheat or hurt anyone. For you will have to pay for the tears later.,0,0,BrunoSpikes,,-8.0
436,2020-04-09 03:16:01,"@MarciaAMetz @GileadSciences If you can't feed a hundred people than feed just one
           Mother Teresa",0,0,BrunoSpikes,,0.0
437,2020-04-09 02:53:49,@GileadSciences making #Remdesivir is also proving to be an effective drug that's given through IV to the corona pa… https://t.co/o39Q1vORqC,0,2,AshwinGour4,,2.0
438,2020-04-09 01:27:10,"皎皎者易污
难怪很多喷子黑你
华尔街好几家大行也一反常态公开提示风险和给减持评级
看来只能再买多点了
$GILD https://t.co/0TRSGfGBFZ",2,1,bitex2047,"Sha Tin District, Hong Kong",0.0
439,2020-04-09 00:36:32,@GileadSciences 🙏🏻 thank you!!,0,0,z_nxq,,2.0
440,2020-04-09 00:20:25,@AckbarBR @GileadSciences Are you implying... https://t.co/oKITGAb61O,0,1,SeanBedingfield,"Nashville, TN",0.0
441,2020-04-09 00:03:53,"@GaveEmmanuelle Et aucun démarrage de fabrication..pourquoi ? @GileadSciences @blackRock actionnaire, #karinelacombe promotrice rémunerée",7,6,womandream,,0.0
442,2020-04-08 23:29:19,@DrDenaGrayson @GileadSciences Amazing!  I wish more doctors knew it was available.,0,0,rebgarn,,5.0
443,2020-04-08 23:09:23,Exercise for Life “indoors...” @HorizonNews @cysticfibrosis @YouCannotFail @MylanNews @TeamBoomer @TotalCareRx… https://t.co/ydDnG5bjE3,0,0,jcahillYCF,"Brooklyn, NY",0.0
444,2020-04-08 23:08:23,@GrantOB @GileadSciences tell me what they did please. I am out of the loop,0,1,haimizoid,,1.0
445,2020-04-08 23:07:41,@drlaurajwaters @GileadSciences Computer simulations. Quick search on Google Scholar will show evidence for tenofov… https://t.co/75a14AfPqY,0,0,M_R_Hoffman,"London, England",0.0
446,2020-04-08 23:06:59,@GileadSciences You're my new favourite people. ❤️💕,0,0,Local_Chlse,Lancashire,2.0
447,2020-04-08 23:05:26,#disparities look like this. Do you think St. Louis got access to @GileadSciences experimental drug #remdesivir ?… https://t.co/59H4tEIFd2,0,0,SheldonKJordan,ABQ | DC | Global,2.0
448,2020-04-08 23:03:24,"As always, @gileadsciences can gooooooo fuck themselves. Fucking evil middlemen inserting their wallets between patients and care",3,141,GrantOB,"Los Angeles, CA",-9.0
449,2020-04-08 22:55:38,👏👏 and thank you to CLSA member @GileadSciences https://t.co/wvI8yLpkqS,1,5,CALifeSciences,"SF, San Diego, Sac, LA & DC",2.0
450,2020-04-08 22:30:30,#Internacional | @Gileadsciences ha completado con éxito la oferta pública para todas las acciones en circulación d… https://t.co/MWgYGkQNKd,1,0,ECSalud_com,"Madrid, España",2.0
451,2020-04-08 22:24:23,"Unfortunately, CHU Amiens cannot fully participate in France's 6 week long test of four potential treatments for Co… https://t.co/9yL7hklBPj",0,0,identiteLS,,0.0
452,2020-04-08 22:22:46,"@GileadSciences Looks like the USA will stay with the hydroxychloroquin and Gilead will be left behind, Unfortunate… https://t.co/vSj5m78tFP",0,0,aprelkin,München,2.0
453,2020-04-08 22:04:32,@SeanG187 @__ice9 @randicus79 @YinPD @AppleHelix @aknappjr $gild @GileadSciences was a great company even before co… https://t.co/fJdI8OkgCh,0,1,InceptionCap,"Seattle, WA",3.0
454,2020-04-08 21:03:02,@SMC_Strong @GileadSciences @YahooFinance Not to be Debbie Downer but is this the same Gilead that asked the Feds t… https://t.co/KKVGngJaCI,0,0,BookGoddess2,,-2.0
455,2020-04-08 20:55:29,We demand @GileadSciences to commit to releasing exclusivities on remdesivir if it is found effective to treat COVI… https://t.co/Uh95XxicY4,1,6,mynameisjro,"Brooklyn, NY",2.0
456,2020-04-08 19:36:27,@MitulKanzariaMD @BGalperMD @rekatz @GileadSciences @CMichaelGibson @ajaykirtane @JesseYisachar 🤷‍♂️ I’ve brought i… https://t.co/MdyEFSiZ99,0,0,willsuh76,"Corona, CA",0.0
457,2020-04-08 19:34:00,@willsuh76 @BGalperMD @rekatz @GileadSciences @CMichaelGibson @ajaykirtane @JesseYisachar This is a very important… https://t.co/4XOudeHSwm,0,2,MitulKanzariaMD,"Galloway, NJ",5.0
458,2020-04-08 19:33:43,@SMC_Strong @GileadSciences @YahooFinance THANK YOU @GileadSciences!,0,1,sanmateoco,"San Mateo County, California",2.0
459,2020-04-08 19:03:22,Exciting opportunity to connect with @BioWorld's Randy Osborne. Read more about our collaboration with… https://t.co/q72hDFPRmp,0,1,SecondGenome,San Francisco,5.0
460,2020-04-08 19:00:49,Great conversation with Brian Gormley @WSJ on our collaboration with @GileadSciences: https://t.co/yefuXuy0o2,0,2,SecondGenome,San Francisco,3.0
461,2020-04-08 18:59:40,This is great news - A huge thanks to you @GileadSciences for helping out the #SanMateoCounty families &amp; small busi… https://t.co/FEXOzOQx7z,0,1,CaroleSanMateo,,11.0
462,2020-04-08 18:56:02,Great profile by @PharmaScrip's Joseph Haas on our collaboration with @GileadSciences https://t.co/HTKYzcnpOJ,0,1,SecondGenome,San Francisco,3.0
